tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,name,dog_stage,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
789268448748703744,nan,nan,2016-10-21 00:53:56,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10.0,Stella,None,9706,2814,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,0.81286,True,Siberian husky,0.120853,True,Eskimo dog,0.0242693,True
789137962068021249,nan,nan,2016-10-20 16:15:26,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12.0,Bo,None,10334,3050,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
788908386943430656,nan,nan,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,11.0,Lucy,None,29164,13489,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Remote control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden retriever,0.0340897,True
788765914992902144,nan,nan,2016-10-19 15:37:03,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12.0,Butter,None,29187,11217,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker spaniel,0.500509,True,Golden retriever,0.27273400000000003,True,Jigsaw puzzle,0.041475800000000014,False
788412144018661376,nan,nan,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11.0,Dexter,None,16576,5764,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden retriever,0.805238,True,Labrador retriever,0.113798,True,Brittany spaniel,0.0385587,True
788178268662984705,nan,nan,2016-10-18 00:41:57,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13.0,None,None,7693,2305,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic fox,0.0360719,False
788150585577050112,nan,nan,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13.0,Leo,None,6538,1421,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
787810552592695296,nan,nan,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11.0,Frank,None,9221,3328,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,0.362835,True,French bulldog,0.221864,True,English setter,0.0804183,True
787717603741622272,nan,nan,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13.0,Tonks,puppo,10884,3029,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True
787397959788929025,nan,nan,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11.0,Moose,None,11545,3088,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,Toy terrier,0.0210845,True,Miniature pinscher,0.019484,True
787322443945877504,nan,nan,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10.0,Lincoln,None,8288,1903,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat belt,0.747739,False,Golden retriever,0.105703,True,Dingo,0.0172568,False
786963064373534720,nan,nan,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12.0,Rory,None,28286,8689,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden retriever,0.915303,True,Saluki,0.0462126,True,Labrador retriever,0.0375041,True
786709082849828864,nan,nan,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,75.0,Logan,None,19330,6622,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian cat,0.122978,False,Chow,0.102654,True
786664955043049472,nan,nan,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12.0,None,None,11332,2781,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True
786595970293370880,nan,nan,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11.0,Dale,None,10005,3369,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True
786363235746385920,nan,nan,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13.0,Rizzo,doggo,11576,3805,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden retriever,0.929266,True,Labrador retriever,0.0628667,True,Saluki,0.00215669,True
786233965241827333,nan,nan,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11.0,Mattie,None,16269,5192,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador retriever,0.478193,True,Schipperke,0.224817,True,Staffordshire bullterrier,0.0773956,True
785927819176054784,nan,nan,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12.0,Lucy,None,12076,3444,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Teddy,0.97207,False,Toy poodle,0.00849262,True,Chow,0.00288271,True
785872687017132033,nan,nan,2016-10-11 16:00:24,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,12.0,Rusty,None,7098,1983,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great pyrenees,0.392108,True,Golden retriever,0.198358,True,Pekinese,0.143328,True
785533386513321988,nan,nan,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11.0,Dallas,None,9680,2179,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,Miniature pinscher,0.436023,True,Black-and-tan coonhound,0.258049,True,Rottweiler,0.145231,True
785264754247995392,nan,nan,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,Doc,None,7718,1774,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True
785170936622350336,nan,nan,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11.0,Hero,None,12842,5276,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Seat belt,0.891193,False,Eskimo dog,0.0274944,True,Samoyed,0.0195303,True
784826020293709826,nan,nan,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,Rusty,None,10771,3518,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,Chow,0.0903414,True,Binoculars,0.08349880000000001,False,Irish setter,0.0774556,True
784517518371221505,nan,nan,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11.0,Frankie,None,9524,2758,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,Malamute,0.757764,True,Eskimo dog,0.151248,True,Siberian husky,0.08484019999999999,True
784431430411685888,nan,nan,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,Stormy,None,6047,1392,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Miniature poodle,0.744819,True,Toy poodle,0.243192,True,Standard poodle,0.0109202,True
783821107061198850,nan,nan,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12.0,Mairi,None,7808,2126,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland terrier,0.26565900000000003,True,Golden retriever,0.196414,True,Standard poodle,0.133534,True
783695101801398276,nan,nan,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12.0,Loomis,None,11093,3505,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,Chow,0.314265,True,Golden retriever,0.300435,True,Australian terrier,0.0494869,True
783466772167098368,nan,nan,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11.0,Finn,None,8970,2446,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,Miniature pinscher,0.115916,True,Toy terrier,0.0362939,True
783391753726550016,nan,nan,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13.0,Godi,None,17894,5972,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True
783334639985389568,nan,nan,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12.0,Dave,None,31004,12703,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
783085703974514689,nan,nan,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11.0,Earl,None,8633,2410,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake bay retriever,0.240602,True,Airedale,0.164088,True,Boxer,0.134506,True
782969140009107456,nan,nan,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12.0,Cali,None,25609,7973,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,Seat belt,0.474292,False,Golden retriever,0.17139300000000002,True,Labrador retriever,0.110592,True
782747134529531904,nan,nan,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,Deacon,doggo,7920,1513,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,Golden retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True
782722598790725632,nan,nan,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,Penny,None,18353,5863,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish setter,0.574557,True,Golden retriever,0.339251,True,Seat belt,0.0461082,False
782598640137187329,nan,nan,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11.0,Timmy,None,8259,2033,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,Malamute,0.8408709999999999,True,Tibetan mastiff,0.140516,True,Eskimo dog,0.0120116,True
782305867769217024,nan,nan,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12.0,Sampson,doggo,17680,6049,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,Briard,0.5044270000000001,True,Soft-coated wheaten terrier,0.390678,True,Lhasa,0.0345955,True
781661882474196992,nan,nan,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5.0,None,None,11071,2941,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,True,Golden retriever,0.226954,True,Collie,0.07065160000000001,True
781524693396357120,nan,nan,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12.0,None,None,22021,6017,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,Tennis ball,0.994712,False,Chesapeake bay retriever,0.0035225,True,Labrador retriever,0.000921439,True
781251288990355457,nan,nan,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11.0,Oakley,None,8947,2274,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,Mexican hairless,0.8877709999999999,True,Italian greyhound,0.0306664,True,Seat belt,0.0267298,False
781163403222056960,nan,nan,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10.0,None,None,10366,2966,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland sheepdog,0.973841,True,Collie,0.0251876,True,Border collie,0.000297311,True
780858289093574656,nan,nan,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,Dash,None,7641,2171,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake bay retriever,0.488555,True,Sussex spaniel,0.27165500000000004,True,Kelpie,0.106913,True
780800785462489090,nan,nan,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11.0,Koda,None,5833,1409,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,Siberian husky,0.951963,True,Eskimo dog,0.0353461,True,Pembroke,0.00886194,True
780601303617732608,nan,nan,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,Hercules,None,12836,3613,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint bernard,0.995143,True,Cardigan,0.00304359,True,English springer,0.00104955,True
780543529827336192,nan,nan,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,None,None,6676,1870,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,Golden retriever,0.628312,True,Labrador retriever,0.317365,True,Tibetan mastiff,0.0122601,True
780459368902959104,nan,nan,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,Bear,None,5612,1158,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great dane,0.382491,True,German shepherd,0.312026,True,Bull mastiff,0.0332719,True
780192070812196864,nan,nan,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,None,None,9229,2417,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,Vizsla,0.144012,True,Mongoose,0.09147360000000003,False,Hatchet,0.0735447,False
779834332596887552,nan,nan,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,Scout,None,20094,7667,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Golden retriever,0.99383,True,Cocker spaniel,0.00314271,True,Great pyrenees,0.000917414,True
779123168116150273,nan,nan,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12.0,Reggie,None,12507,3951,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,Toy poodle,0.43108,True,Soft-coated wheaten terrier,0.0603649,True,Cocker spaniel,0.059845400000000014,True
779056095788752897,nan,nan,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13.0,None,None,15679,4897,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,Chihuahua,0.721188,True,Toy terrier,0.112943,True,Kelpie,0.0533645,True
778990705243029504,nan,nan,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,Jay,None,21195,7862,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,Cocker spaniel,0.7153510000000001,True,Labrador retriever,0.207056,True,Chihuahua,0.0285194,True
778748913645780993,nan,nan,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,Mya,None,7311,1436,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,Staffordshire bullterrier,0.351434,True,Boxer,0.201478,True,American staffordshire terrier,0.14283800000000002,True
778650543019483137,nan,nan,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10.0,Strider,None,6101,1620,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,German shepherd,0.515699,True,Malinois,0.300292,True,Kelpie,0.08702230000000001,True
778624900596654080,nan,nan,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,Penny,None,4923,1093,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,True,Irish terrier,0.121488,True,Lakeland terrier,0.0146031,True
778408200802557953,nan,nan,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,None,None,14469,4704,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,Beagle,0.0119417,True
778383385161035776,nan,nan,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,Nala,None,6193,1200,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,Collie,0.345266,True,Borzoi,0.312823,True,Border collie,0.213011,True
778286810187399168,nan,nan,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,Stanley,None,11001,3568,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston bull,0.32207,True,Pug,0.229903,True,Muzzle,0.10142,False
778039087836069888,nan,nan,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,None,pupper,8965,2842,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German shepherd,0.717776,True,Malinois,0.111175,True,Norwegian elkhound,0.0588024,True
